State,Year,black_male_mortality,black_female_mortality,hispanic_male_mortality,hispanic_female_mortality,white_male_mortality,white_female_mrtality
Pennsylvania,2012,46.8295362599667,45.74903533974,9.59140309621453,6.38904891960087,432.286494975592,461.389552370392
Pennsylvania,2013,46.7087248612,45.8089755548285,10.186726929528,7.61266152260429,440.56420384157,468.573790944266
Pennsylvania,2014,47.4255828417275,47.8946786166209,11.1097516020598,7.33353061416755,440.371476944138,459.315127986918
Pennsylvania,2015,47.6473244327037,48.6010526658111,11.3587469074189,7.54383397498918,456.312054874708,474.589240194423
Pennsylvania,2016,51.3679865039944,49.9287129366523,12.1243153770658,8.18195734478119,460.223367435513,469.023273757576
Rhode Island,1980,11.9197683556521,8.54425873281259,,,497.571215341691,462.761272356158
Rhode Island,1981,9.85575990530083,11.3236390401329,,,486.392236177559,450.324348864543
Rhode Island,1982,11.3113286098063,11.7302667064658,,,466.487570630345,448.368497949822
Rhode Island,1983,11.8089417725117,10.2413831301429,,,476.119811642154,469.640569253696
Rhode Island,1984,11.5334621063427,11.845177298406,,,483.366357826181,469.027458991269
Rhode Island,1985,14.6446405772051,11.1381773404095,,,479.04475690928,485.438895752848
Rhode Island,1986,14.3123527872285,11.6543444124575,,,474.147801622612,489.073540957865
Rhode Island,1987,13.9296150682097,10.9014378794685,,,466.440226305775,482.792383124978
Rhode Island,1988,16.2421320906431,12.0312089560319,,,460.193742568222,481.649398539812
Rhode Island,1989,17.1669536142925,11.5777129026624,,,450.333108765626,468.498141078424
Rhode Island,1990,16.832233428218,12.7486738391237,,,445.307193240016,473.792511349308
Rhode Island,1991,17.2138834916879,13.9491814501609,,,434.106441158198,458.542241287203
Rhode Island,1992,13.7261310973894,12.1461447840208,,,434.59498532094,468.564691058364
Rhode Island,1993,16.9462635951892,13.0052720614243,,,445.923192045503,483.85523555799
Rhode Island,1994,16.7340622822111,13.3872498257689,,,422.682726116556,465.895981068854
Rhode Island,1995,15.9370075021987,12.7889566375669,,,436.595304288629,478.011848476442
Rhode Island,1996,12.837020792054,12.9350133171842,,,425.483544115255,476.831627283471
Rhode Island,1997,15.9032458232027,14.9275865702455,,,432.509746835937,488.31745610509
Rhode Island,1998,14.1562991167827,12.8958067296719,,,426.434270654865,470.260621345178
Rhode Island,1999,15.8592544035863,14.5136206966153,8.45826901524603,6.34370176143452,411.379447559693,484.043667736125
Rhode Island,2000,16.5980011809382,14.3086217077054,9.44369032708555,6.20040274000567,417.907144676382,499.657070033072
Rhode Island,2001,15.8919047772201,12.5810912819659,9.45946712929767,7.85135771731707,419.338177841766,492.270669408651
Rhode Island,2002,16.1351601086309,12.3827972926702,11.350897518281,7.03568027992627,423.360334710763,501.034245001149
Rhode Island,2003,16.8946984249661,13.6277677903041,10.9208824072985,7.09390652098023,408.272988457467,488.172777693771
Rhode Island,2004,17.7744028126364,14.3311938908168,10.0504476636897,7.81701484953642,407.229249780612,462.413652230315
Rhode Island,2005,18.7280647541567,14.3269695369299,9.27039205330756,8.61490978691208,406.960847107825,487.116964255616
Rhode Island,2006,13.7334728001987,13.4512781536192,13.0750186248467,10.1590072768593,412.756703063505,462.705155508063
Rhode Island,2007,16.4567796730397,12.9573495126807,11.7278199968789,9.36334015879847,403.663997957089,478.003244066338
Rhode Island,2008,17.9146410010209,12.2274533816492,12.1326669213263,10.8056564768062,414.595977452197,468.908619217197
Rhode Island,2009,15.6599085461341,13.4770122033396,12.0533841536911,9.11121951775074,398.710762438238,452.42899417831
Rhode Island,2010,13.8708509767074,15.2009325772136,14.4408859483529,9.40557703215092,413.940395243248,457.643076402737
Rhode Island,2011,14.9175591072649,13.587330906617,13.9673961068021,11.3069397055065,410.755465100038,459.498827023776
Rhode Island,2012,15.0061591735595,9.68752047913337,12.8217182812059,10.2573746249647,405.736151831939,447.90535862346
Rhode Island,2013,11.3956542672452,11.6805456239263,16.0488797597036,11.0157991250037,429.331274518462,466.747006029251
Rhode Island,2014,14.6043547530536,12.9921857218724,13.7508535012518,10.905849328579,418.120779910477,468.382520294363
Rhode Island,2015,17.620193878972,14.6834948991433,17.4307294286605,14.4940304488318,438.610202471185,477.260950334736
Rhode Island,2016,16.8492634600057,13.9148411720272,15.9973344086571,15.8080168416908,416.9719412434,460.420322862179
South Carolina,1980,148.427753430792,118.61424778478,,,302.229615175458,234.893317552222
South Carolina,1981,141.57450967452,115.930824903286,,,296.567957335948,244.337805265126
South Carolina,1982,140.913742906412,115.210926656624,,,286.563034988543,237.618641863189
South Carolina,1983,139.481482534829,119.727788532223,,,300.478725673434,248.173169722873
South Carolina,1984,140.814167469849,119.759271335577,,,294.676869989531,250.09182868343
South Carolina,1985,141.636202225392,120.395310543652,,,301.457270406234,255.556369150963
South Carolina,1986,143.468076110442,125.527091186252,,,307.508481600623,264.061396442542
South Carolina,1987,143.451878442195,122.819401386219,,,304.136900327991,270.85299034944
South Carolina,1988,147.024043685137,128.613109287775,,,306.458637743059,278.066576748717
South Carolina,1989,148.201336613731,126.105444485587,,,308.389333662991,271.014059919438
South Carolina,1990,146.492224764694,123.595650510588,,,304.704973772103,275.704556819468
South Carolina,1991,140.701036053451,124.352169150304,,,303.461844572106,268.944459483785
South Carolina,1992,143.540154661135,120.983450226023,,,306.047819661219,273.800291166469
South Carolina,1993,145.693871497405,125.281993640117,,,310.025861412628,289.204654453924
South Carolina,1994,141.454202077432,124.564953460138,,,310.751382706057,291.703763658438
South Carolina,1995,140.178540948349,128.870378588741,,,324.282891817158,298.679505342573
South Carolina,1996,143.91937354912,129.619607796664,,,314.384168605562,307.08944463976
South Carolina,1997,137.926783024205,126.737229922523,,,308.826485257764,296.989388573809
South Carolina,1998,134.845239136695,126.913166246301,,,313.865237907351,310.141499508645
South Carolina,1999,136.589543515683,126.450367601735,2.03789888096708,0.981210572317483,318.792799021406,322.717641310676
South Carolina,2000,135.941766874077,131.554940513638,2.54236527707295,0.84745509235765,329.161527931621,321.683982999054
South Carolina,2001,136.629934354163,125.830413075539,2.68143011246016,1.42681602314394,319.55758863172,315.596944153683
South Carolina,2002,132.723273678458,130.240189688142,3.35946657513337,1.36326179860485,328.838220992041,323.385173797621
South Carolina,2003,133.990410806745,125.605468717058,4.071997738957,1.75891026594,324.073192834151,331.614821782634
South Carolina,2004,128.689186997334,124.818299844618,3.58591386539904,1.63859640206976,318.338909706451,309.8134588609
South Carolina,2005,129.035279791108,121.330632413381,6.01852393944007,2.99755277917638,328.770652084821,323.571771483437
South Carolina,2006,129.765914223239,119.715079487646,5.39257114809217,2.79954757475423,321.282504869951,314.306583044334
South Carolina,2007,125.716960201255,121.869170655092,5.24289452781322,2.76770827004732,321.054159325489,315.181217386608
South Carolina,2008,122.455396295338,117.64196744709,5.29918772284188,3.06911288947926,323.780369865639,321.373655441515
South Carolina,2009,120.199430398059,115.384481310154,4.44456838883524,3.15912949206427,329.420951172495,311.577316317318
South Carolina,2010,119.4716783371,114.607196320117,4.54018321585069,2.44305096852918,336.40595637446,324.255561292041
South Carolina,2011,116.508087403323,113.704531295712,4.83666931542082,2.95336444923926,334.736038772111,329.984974223335
South Carolina,2012,121.124564688737,113.371575763225,4.02477567171388,2.54196358213508,337.466848558283,337.805777035901
South Carolina,2013,122.926390561535,115.606596958741,4.19472412767566,3.08312223384161,352.587536551777,338.535210724064
South Carolina,2014,122.58643078599,115.710489745114,5.09482378330016,3.66578784408182,356.803350157298,341.083954825896
South Carolina,2015,126.316847517199,119.391178536392,5.39344133018607,3.65691665948222,365.140063993999,347.202785630728
South Carolina,2016,129.970677986156,117.856475524977,5.4624773161055,3.66852720122214,369.13043206583,346.373469372535
South Dakota,1980,1.01102742050797,0.144432488643996,,,492.225921298737,389.534421872856
South Dakota,1981,0.434555254424859,0.579407005899812,,,485.253367441092,386.609324686649
South Dakota,1982,0.578584839341455,0.144646209835364,,,483.986218109127,407.613019316055
South Dakota,1983,0.432764296368531,0.288509530912354,,,484.84026669821,409.539279130086
South Dakota,1984,0.573588541995285,,,,484.538920850517,395.489299705749
South Dakota,1985,0.429596322655478,0.429596322655478,,,480.002291180388,410.121289361763
South Dakota,1986,1.15007302963738,0.718795643523364,,,476.705270784695,407.557129877747
South Dakota,1987,0.431138550684648,1.00598995159751,,,471.378148748549,425.246323825291
South Dakota,1988,0.716506885631171,0.143301377126234,,,464.439763266125,419.72973360274
South Dakota,1994,1.50448541811701,,,,438.489113680286,417.836632031589
South Dakota,1997,1.74629315694877,,,,443.155471136461,414.274468925385
South Dakota,1999,1.46586142012654,,1.33260129102413,,426.032632740415,436.2936626813
South Dakota,2001,1.45124094293721,,,,435.768075865599,416.374219628166
South Dakota,2003,1.44030146819094,,2.48779344505708,1.83311095951574,426.722044075844,433.399805428365
South Dakota,2004,1.68744386004081,,1.9470506077394,2.20665735543798,400.832818446617,407.452790512931
South Dakota,2005,1.67635297804107,,3.09480549792197,2.06320366528131,419.475095197507,423.085701611749
South Dakota,2006,2.04333661544277,,1.9156280769776,1.66021100004725,412.75399631944,422.204428165863
South Dakota,2007,2.27380962907849,1.26322757171027,3.28439168644671,,400.064171960643,392.35848377321
South Dakota,2008,1.50164430050906,,2.87815157597569,1.62678132555148,406.445057337785,410.199168089058
South Dakota,2009,1.23905450229039,,2.60201445480982,2.35420355435175,394.886669879948,393.771520827887
South Dakota,2010,1.22822962981159,,1.47387555577391,2.57928222260434,395.612763762313,402.613672652239
South Dakota,2011,1.94081014267381,1.45560760700535,2.42601267834226,1.33430697308824,399.200386221218,415.818573067863
South Dakota,2012,3.35553981647594,,3.23569910874466,2.27697344689439,392.957680650879,405.780636378126
South Dakota,2013,3.19556124707369,,3.07720712681171,1.77531180392983,380.981913123342,380.981913123342
South Dakota,2014,1.4075239191096,1.4075239191096,2.345873198516,2.345873198516,410.5278097403,396.804451528981
South Dakota,2015,3.96307809944762,1.51529456743585,3.26371137601568,2.33122241143977,413.558855789416,399.571521320777
South Dakota,2016,3.35084244800995,1.38655549572825,3.8130276132527,2.8886572827672,418.624213418622,399.559075352358
Tennessee,1980,85.6556585943027,72.5983935646834,,,403.360678873323,325.147661345904
Tennessee,1981,81.5433868507724,67.7799694093463,,,400.673175877245,324.509837602478
Tennessee,1982,81.1362867946066,69.2563848554494,,,391.972199307737,323.942543456875
Tennessee,1983,80.9414188895507,72.0767129756328,,,398.675660157654,340.915554553894
Tennessee,1984,81.2616728295793,71.2320020759285,,,408.207599673588,341.627657649352
Tennessee,1985,83.6930956375928,73.2632569715098,,,406.276134218456,352.113049275688
Tennessee,1986,85.0979808109749,73.2635813972523,,,411.672557145805,362.246536064963
Tennessee,1987,83.8856238844413,73.4599884377823,,,413.9959246003,366.192610167523
Tennessee,1988,81.8642511741057,73.951259284301,,,416.364232945224,374.955670673706
Tennessee,1989,84.8053222026177,74.3538171858952,,,409.151732810155,365.494068153688
Tennessee,1990,83.8991661098999,76.0316985186419,,,415.459655769609,372.086143033429
Tennessee,1991,79.936035072036,74.2809429634655,,,406.140262786697,370.297846255152
Tennessee,1992,81.1888213228255,71.6861063179593,,,398.698286422917,369.022099355637
Tennessee,1993,82.7543641106406,74.0761495812859,,,408.751687484653,390.792064142513
Tennessee,1994,80.426925765317,74.5415627014734,,,408.803433077498,399.631438692288
Tennessee,1995,84.0887907071096,75.5879600464712,,,406.59491815464,394.4535551581
Tennessee,1996,79.8943107132182,73.288730289354,,,399.28704014643,394.323629157549
Tennessee,1997,78.2670589834807,75.4497356805454,,,401.586716484213,399.332857841865
Tennessee,1998,75.009844930018,73.000492470759,,,402.749583552733,404.84863924678
Tennessee,1999,73.3324276881966,74.3610324780189,1.61384544610058,1.11727761653117,397.874973442488,405.713651323548
Tennessee,2000,75.3697785819408,76.1607394112756,2.5838053758268,1.07219134643153,402.686946667972,414.217397868941
Tennessee,2001,71.7292879290129,73.3290684113084,2.52139315144409,1.23461319829331,396.223892060724,414.795256789981
Tennessee,2002,73.7070469250945,73.206694780706,2.57077481082376,1.38028177762349,404.491574932565,421.8658718084
Tennessee,2003,72.6938554112205,73.1555665606213,2.90707019993119,1.24833014467633,407.896149876227,423.303621935863
Tennessee,2004,69.5336289837821,69.0599205624814,3.12985921216537,1.67489763245607,395.851058628354,406.830943107788
Tennessee,2005,73.2925759177387,69.2532219272826,3.30492599219136,1.63577145068057,399.862661964324,409.310076669276
Tennessee,2006,70.7696764828867,68.5196310713862,3.90883801413948,1.80660580485438,395.482434371759,395.022571075978
Tennessee,2007,68.8501936695064,66.6804086385295,3.85379729382468,1.55447285801332,391.808122347377,393.119708821326
Tennessee,2008,66.5875832404815,66.6195965016549,3.58548525141054,2.11287523743836,397.588697141904,406.824522990404
Tennessee,2009,67.015338837387,63.3680298140554,3.40944104354903,2.04566462612942,396.779648142513,392.815181812805
Tennessee,2010,65.8356582502181,63.8817038167506,3.41942025856805,2.03274291868792,403.475832813986,401.317028318945
Tennessee,2011,65.5085927078667,63.1327143753456,3.11052492218217,2.15704743347306,409.51076601131,404.227562877151
Tennessee,2012,66.9320605499646,61.7727142159049,3.65647367819251,2.44797814048482,414.436501771066,411.942043032977
Tennessee,2013,66.9302510415607,66.3451694819611,3.60287065648153,2.60207325190332,423.229523954548,414.94600082127
Tennessee,2014,69.1097463689116,65.2745603555141,4.55332841431255,2.88784922921165,430.427051782498,418.325588345802
Tennessee,2015,71.6294145189973,65.5642651101067,4.68532791836794,3.1083890720564,437.084992151697,429.655184125806
Tennessee,2016,74.6031464425786,68.6342933313928,5.09682923096214,3.36781636500153,441.980793222991,429.06581885899
Texas,1980,58.93910315149,45.1819736049531,,,362.114561217299,289.985994078758
Texas,1981,57.0199803370045,42.282883247412,,,358.101986395589,288.618400531023
Texas,1982,54.2365980806466,42.2490994407917,,,344.35749350124,281.426379577572
Texas,1983,53.4582179520456,42.5725727642299,,,345.265784090424,284.104561535468
Texas,1984,53.3958066975701,42.1825000906362,,,342.327212274009,289.854927767773
Texas,1985,52.863117113529,42.8477227404991,,,342.315378754661,285.561477307491
Texas,1986,53.2330304409088,42.2124359235671,,,335.159985313113,282.831765587913
Texas,1987,51.1375566611281,42.3731793704352,,,335.865605187165,289.140293334932
Texas,1988,52.3311106595033,43.4794099673266,,,340.709570786008,296.834621045029
Texas,1989,55.0013275055769,44.6462493199839,,,338.943155848798,299.71505415088
Texas,1990,54.654228518172,43.3835576845515,,,339.13136934006,296.81196993453
Texas,1991,53.1217136469602,43.7165389508674,,,333.760176203679,294.283722118857
Texas,1992,53.3185131918996,43.1028369073754,,,330.244953343346,296.051987267046
Texas,1993,53.6038991057945,44.225968502481,,,335.877408873372,303.269287497413
Texas,1994,51.674221627759,42.8007072750918,,,331.77682486811,302.081781388159
Texas,1995,49.7590602823792,43.4113268028301,,,325.642945263979,303.104273648471
Texas,1996,48.3922082808912,43.6124119477546,,,321.171309502457,305.137030560054
Texas,1997,46.9926168128769,42.9677158899899,,,319.3594342336,308.211218092471
Texas,1998,46.6196121232408,42.8222255976769,,,308.545091337557,303.543050861977
Texas,1999,44.7947341744567,43.992135505895,62.1016800092615,49.513041498729,308.528656663855,310.858624919862
Texas,2000,44.509304223804,44.1112574346028,63.605958616562,51.7556740850439,309.924984965341,314.092486890833
Texas,2001,44.8084867545963,44.409793006649,65.4842754716758,52.669789361181,309.428563039251,311.314149941308
Texas,2002,45.2874726404515,43.6277464722175,67.1082614022612,53.1896133414322,310.133665585924,311.124890936397
Texas,2003,44.4239056442962,43.3390672414162,64.6999439106772,52.607853930458,305.524991204412,302.202389903541
Texas,2004,43.5384030819295,41.8549181627616,65.27634628222,52.4291682651215,298.289414099468,291.367924378751
Texas,2005,43.3003193458917,42.0798500385655,69.8389415141889,55.1274571658077,300.217888892777,293.202385464334
Texas,2006,42.813269759131,40.1719551464538,66.1955394745967,54.3716967513971,291.982989420186,289.256056829789
Texas,2007,42.1702214205171,39.9379271124858,66.6918904734029,54.9303849369144,295.812564149614,286.874994833623
Texas,2008,39.7835554091628,39.6313486518328,66.082414858111,56.188975631657,300.468480057974,289.764642691141
Texas,2009,41.1422398595003,39.2915648207399,68.9547810738117,56.4717964986438,290.959178261576,278.052836651397
Texas,2010,40.3649773413288,39.0088731764624,69.6385338151732,58.2051042726786,293.304253581775,280.510743029356
Texas,2011,40.0056319819527,39.8535637902084,69.7993000106175,57.9847712674092,290.383960096683,277.076043726858
Texas,2012,40.8796449630835,39.1574681392493,72.1051271965666,61.2274134495873,296.835778165981,280.369619803576
Texas,2013,41.8380249702297,39.4205154017079,74.7048230260232,62.5719468790046,300.787295987217,283.109257267402
Texas,2014,42.5426087626492,40.5459304485686,76.6791275970596,63.5893796160892,304.827459715623,282.336993947355
Texas,2015,43.9305818060529,41.2291244518384,78.641209969989,65.9031640919518,306.839619726676,286.237817420783
Texas,2016,44.6692045493535,41.7549032401719,79.425477798264,65.3241356261276,307.771034687507,281.082925654164
Utah,1980,1.91146373065838,1.16053155075687,,,304.673665354583,237.294568848876
Utah,1981,1.91198033693049,1.38453748536346,,,297.082186145131,240.382079601675
Utah,1982,2.11637225577064,1.60331231497776,,,288.083156755204,245.435049176795
Utah,1983,2.13350066671896,1.19225037257824,,,278.86108714409,242.591575809867
Utah,1984,2.34443298962712,1.97425935968599,,,295.398556693017,246.412246330808
Utah,1985,2.07088139757695,1.21816552798644,,,289.618854278776,247.287602181247
Utah,1986,1.98570771826538,1.86536179594627,,,283.354474100354,239.969769104313
Utah,1987,2.14666491753229,1.13296203980871,,,278.768291373985,253.187201106725
Utah,1988,1.71578850835855,1.47912802444703,,,280.679333919068,253.108387543375
Utah,1989,2.51933590305595,2.34356828191252,,,273.553007706238,252.109357926739
Utah,1990,2.08893040960444,1.50867196249209,,,280.729036712952,239.298583589131
Utah,1991,2.30300851551441,1.40427348506976,,,275.574628710091,253.162423888377
Utah,1992,1.95882442240525,0.870588632180112,,,269.991299554857,249.858937435692
Utah,1993,2.73841453171268,1.26388363002124,,,274.947351347537,260.360027784375
Utah,1994,2.49863340050748,1.376797996198,,,272.045085545049,244.7130956946
Utah,1995,2.6306398063452,1.48904139981804,,,271.700420753465,255.916581915394
Utah,1996,2.31942996142981,1.20803643824469,,,270.455197794222,250.836686037128
Utah,1997,2.12228212298012,1.32053109874318,,,270.190095167847,261.465157551151
Utah,1998,1.98365194012693,1.89138905919079,,,271.898710118793,258.61285526399
Utah,1999,2.08760498157008,1.22533335874766,11.3002965306728,7.76044460540182,270.027166094391,260.224499224409
Utah,2000,2.0598530608297,1.38816184534175,12.0008830500513,8.10507400022121,268.900383267008,269.169059753203
Utah,2001,2.40835655937803,1.53259053778602,13.0051254206414,7.7943175921689,267.940614306076,269.473204843862
Utah,2002,2.06468041543091,2.02166624010943,13.0763092977291,8.17269331108067,276.064977213241,270.602176947413
Utah,2003,2.75407741160789,1.56770560353064,13.9398687449076,8.77067729542819,274.433221461297,276.763594655734
Utah,2004,1.8321271829379,1.4157346413611,12.7832510264076,10.3681742852622,273.528260561797,267.407290200618
Utah,2005,2.56335244183733,1.95303043187606,13.4270842191479,8.58519627345518,264.432182849219,263.211538829297
Utah,2006,1.82141645222128,1.544244383405,13.2250672835197,9.14667827093728,264.897305768703,262.244373110033
Utah,2007,2.30969463527227,1.34732187057549,15.3594693245606,11.048039338719,265.768862698663,259.571182094015
Utah,2008,2.47838082123777,1.50204898256835,14.1568116607067,10.7772014499279,256.850376019187,251.668307029326
Utah,2009,2.01951883311467,1.94608178463778,15.0545949377639,11.052275795773,255.340617554172,246.014112397606
Utah,2010,2.46030496927332,1.66432394980254,14.8341917265009,9.84121987709329,265.604393815228,249.503868648659
Utah,2011,2.34364679964377,1.91752919970854,13.6357631979274,10.8304889983538,263.660264959924,258.191755760755
Utah,2012,2.59123420485177,1.225583745538,14.707004946456,11.2753704589496,268.823040414149,259.928804089388
Utah,2013,2.99724769978465,1.55030053437137,15.5374564666997,12.1612464140687,275.677886134215,266.031571698127
Utah,2014,2.37946642844809,1.86958076520921,15.5685089175603,12.2712482952823,277.105861781554,267.927919843254
Utah,2015,2.40751787582023,1.4043854275618,15.9832436755843,14.4116695066461,284.956490801944,273.253278905596
Utah,2016,3.08073794816953,1.86810705367727,19.3365466959577,13.8633207667629,294.341569282028,269.72843950463
Vermont,1980,0.78103033521822,0.195257583804555,,,472.913867974632,419.999062763598
Vermont,1981,0.775019569244123,1.16252935386619,,,436.723527269064,398.360058591479
Vermont,1982,0.384952958748441,0.192476479374221,,,454.821920761283,408.435089232096
Vermont,1983,0.955089768887378,0.191017953777476,,,449.656263192177,425.970036923771
Vermont,1984,0.379627661189905,0.75925532237981,,,434.863485893036,423.854283718529
Vermont,1985,0.754502019236029,,,,448.551450435819,429.688899954919
Vermont,1986,0.748749588187727,0.748749588187727,,,442.88538141304,445.693192368744
Vermont,1987,0.925310765620634,0.925310765620634,,,436.191494913567,443.03879457916
Vermont,1988,0.363793787129703,1.09138136138911,,,421.636999283326,424.365452686799
Vermont,2006,1.76595621712913,,,,387.226035974134,417.889457562467
Vermont,2008,2.24304695498365,,,,410.317375122366,418.648692383734
Vermont,2009,1.60046861721112,,,,389.073920844023,410.840294038094
Vermont,2012,2.71373019775112,2.3944678215451,2.07520544533909,1.75594306913308,434.356462828282,433.558306887767
Vermont,2013,1.91344835283988,2.39181044104985,,1.75399432343655,444.876742035271,445.833466211691
Vermont,2014,2.07341814145178,1.91392443826318,1.75443073507458,2.07341814145178,436.374771924004,452.962117055619
Vermont,2015,2.39582934028443,,,2.5555512963034,466.38811157537,469.42282873973
Vermont,2016,2.88187206409283,2.08135204628927,2.08135204628927,1.92124804272856,471.666394489861,462.860674294021
Virginia,1980,99.8106157547218,77.9916378019771,,,335.205257178126,279.051277960703
Virginia,1981,93.6839578563496,73.9011358055866,,,327.0405118429,278.335864604751
Virginia,1982,91.1023106776128,70.8957490559662,,,320.213072826922,277.089978673075
Virginia,1983,94.7357456376659,75.3396119336509,,,325.639533630741,287.386047714489
Virginia,1984,94.5407497187678,75.0660634471115,,,322.60703022011,289.199091134096
Virginia,1985,93.9090876836126,75.8193974263002,,,323.237421853849,294.730866482181
Virginia,1986,98.0522599292525,77.2178737030509,,,321.832820896821,298.471491786748
Virginia,1987,94.6671033499728,77.8789315178983,,,314.950818402329,294.441296545291
Virginia,1988,97.8821648305212,78.1766783002388,,,315.94959763415,292.140869576152
Virginia,1989,92.0791381275186,78.6988628724122,,,304.597070959842,290.188798947331
Virginia,1990,92.8864875760487,74.8938693949118,,,308.684846209954,294.681614645281
Virginia,1991,94.0723325813892,76.8442460411888,,,307.313528965712,296.478553729104
Virginia,1992,91.486874415059,77.820720631716,,,302.026673464942,292.614635967634
Virginia,1993,95.1580418910361,78.8965659570992,,,307.509270116167,303.516839764115
Virginia,1994,92.2237380627558,79.5361527967258,,,308.049113233288,305.350917083523
Virginia,1995,92.0367391721968,81.1128083912571,,,305.07586662435,308.432465382828
Virginia,1996,90.8862377894288,81.470429476336,,,302.2533687423,310.499603381282
Virginia,1997,87.7083714215329,80.2724814545538,,,300.421664728895,312.64404292265
Virginia,1998,84.4458579096703,80.4197991720801,,,300.288949366663,315.307017391415
Virginia,1999,86.6121327841279,81.4979741932129,3.79990554520502,2.91421327527001,297.864024522819,315.292162737669
Virginia,2000,84.4951236240935,81.6414177267407,3.88499565233668,3.39054166022111,295.838887111209,323.895619349539
Virginia,2001,82.8521822047849,80.365505374695,4.48713193362601,3.66750102314943,290.663348133923,318.322418350175
Virginia,2002,81.3105978380576,80.0343302264222,5.29719675366924,4.10326898794586,297.713436202333,315.924265456527
Virginia,2003,84.715888213035,80.3857538852097,5.10385738953712,4.33013432782538,298.263453245476,316.602047216925
Virginia,2004,79.4320169351522,78.6026492945359,5.083221023132,4.0665768185056,285.944559448604,301.542021851162
Virginia,2005,78.9351605923371,77.4966164517979,5.34504932952625,4.23644650562451,287.89359524515,307.544900064075
Virginia,2006,76.6511700640823,76.1429423128924,5.81204043668492,4.30038866391485,287.513560884707,299.554649143669
Virginia,2007,79.1510772803509,76.0805057411947,6.05083215069023,4.59295574764547,284.853567281641,298.645336085666
Virginia,2008,75.2026936632124,77.3728613635598,6.12753233039246,5.27223094260851,288.019550913156,300.389506805135
Virginia,2009,75.4863431288944,73.3793367270015,5.67756216078932,5.12242274951214,284.281845793122,293.302861226376
Virginia,2010,74.9529060280284,72.3532387854355,6.53666330709669,5.22433128559544,283.713684648365,292.850015198055
Virginia,2011,72.8850122101816,72.971325031273,5.64732457998024,5.37605571369297,289.036977029076,300.257643770958
Virginia,2012,74.3525916840331,72.8755495573268,6.07906594297299,5.5175457956301,290.354744015172,298.374716554395
Virginia,2013,75.5685919310559,74.0799729676478,6.28124586999007,5.50667990528995,293.1490124526,300.241132066886
Virginia,2014,74.8072828773319,75.8412633221167,6.90121831751664,6.0235372422924,297.040940335481,299.710052646437
Virginia,2015,77.740452534285,74.9200456475684,7.23028036637085,6.59688390452349,305.930491072277,307.12557873614
Virginia,2016,80.2324541882078,77.8548440477957,7.76289710844565,6.75241279877049,310.052250360446,302.717323077274
Washington,1980,9.47135579317168,5.9195973707323,,,398.715084946222,342.056081540642
Washington,1981,9.85636354418799,5.77705518738291,,,387.84083151867,334.196747635829
Washington,1982,8.38779363410855,5.74762460721645,,,385.06748435583,338.736022583025
Washington,1983,9.27503620518519,6.04388324147406,,,384.739659729374,342.200019991306
Washington,1984,10.5635747689362,7.11142615163678,,,391.519681849983,350.600213572928
Washington,1985,9.60919211228443,6.65601250330813,,,395.498899940596,352.359760883319
Washington,1986,10.3287181926001,6.48912947317699,,,383.240352415865,350.79470504998
Washington,1987,10.2802923926939,6.22112114751006,,,381.981250599776,355.243666093456
Washington,1988,10.7070602182732,6.95851197284155,,,385.54034138072,357.964814058004
Washington,1989,11.1815155860009,6.97002195662204,,,369.432221169115,353.049510950831
Washington,1990,11.4411070554863,6.53190672108553,,,372.257061340356,350.56620128543
Washington,1991,10.0069830040446,6.78405806039602,,,359.05771224055,340.018581554922
Washington,1992,10.2295348758361,7.14904994163547,,,361.85042211362,336.722189662939
Washington,1993,10.9078555118189,7.49915066437551,,,372.230569340821,351.570030515483
Washington,1994,11.9223895221354,7.29107128342756,,,358.936463335676,341.471371664405
Washington,1995,10.7068099688974,7.55131060838757,,,354.67448014516,345.645739200349
Washington,1996,11.5750669110651,7.55519871249364,,,360.872900022648,353.69456395377
Washington,1997,10.3421216113695,7.31172141178593,,,344.937064578181,343.31615284352
Washington,1998,10.6212532143152,7.39849122758989,,,346.498893605018,348.872648401692
Washington,1999,11.3648733672408,8.28403420142253,7.47959286368108,5.03203730416988,347.963668006033,355.699997466866
Washington,2000,10.0439064620492,8.56785939752509,8.34730064075712,4.78442841604372,346.328146300356,353.301196225866
Washington,2001,10.1742112313268,7.60142218432463,8.18614696773422,4.92839460302366,342.381420319888,355.779971071159
Washington,2002,10.3926591146677,8.40995785272792,9.07085827337452,5.38633842826975,346.774450713269,352.045131567925
Washington,2003,11.5987329858628,8.27310756759989,9.20690386730918,6.81507474875555,343.325772859784,355.678095841903
Washington,2004,9.90508436720349,7.55829150242488,8.820704215892,5.66467243222422,335.769412225496,339.459541695631
Washington,2005,11.4266445378641,8.48608146798022,9.63673658228263,6.26467784453531,338.100827752523,347.082330172494
Washington,2006,11.5841879288053,8.66459584918769,9.4651291613409,6.45135669205822,328.250051446038,340.116780543838
Washington,2007,11.0963452167401,8.75945800930948,10.4308740252201,6.71661621208536,335.118911190084,343.011709042995
Washington,2008,11.3833237507183,8.74702521139533,11.1090267928697,7.20791450346689,338.451968545454,344.37983057896
Washington,2009,10.963751228735,8.3690467655734,10.2288349357008,7.69412363931748,332.722102952474,334.686879164463
Washington,2010,10.6624393638821,8.86305977806661,10.4096339675279,7.37596921127691,330.342298506664,327.442471901424
